	A1BG (1)	A1CF (29974)	A2M (2)	A2ML1 (144568)	A3GALT2 (127550)	A4GALT (53947)	A4GNT (51146)	AAAS (8086)	AACS (65985)	AADAC (13)	AADACL2 (344752)	AADACL3 (126767)	AADACL4 (343066)	AADAT (51166)	AAED1 (195827)	AAGAB (79719)	AAK1 (22848)	AAMDC (28971)	AAMP (14)	AANAT (15)	AAR2 (25980)	AARD (441376)	AARS (16)	AARS2 (57505)	AARSD1 (80755)	AASDH (132949)	AASDHPPT (60496)	AASS (10157)	AATF (26574)	AATK (9625)	ABAT (18)	ABCA1 (19)	ABCA10 (10349)	ABCA12 (26154)	ABCA13 (154664)	ABCA2 (20)	ABCA3 (21)	ABCA4 (24)	ABCA5 (23461)	ABCA6 (23460)	ABCA7 (10347)	ABCA8 (10351)	ABCA9 (10350)	ABCB1 (5243)	ABCB10 (23456)	ABCB11 (8647)	ABCB4 (5244)	ABCB5 (340273)	ABCB6 (10058)	ABCB7 (22)	ABCB8 (11194)	ABCB9 (23457)	ABCC1 (4363)	ABCC10 (89845)	ABCC11 (85320)	ABCC12 (94160)	ABCC2 (1244)	ABCC3 (8714)	ABCC4 (10257)	ABCC5 (10057)	ABCC6 (368)	ABCC8 (6833)	ABCC9 (10060)	ABCD1 (215)	ABCD2 (225)	ABCD3 (5825)	ABCD4 (5826)	ABCE1 (6059)	ABCF1 (23)	ABCF2 (10061)	ABCF3 (55324)	ABCG1 (9619)	ABCG2 (9429)	ABCG4 (64137)	ABCG5 (64240)	ABCG8 (64241)	ABHD1 (84696)	ABHD10 (55347)	ABHD11 (83451)	ABHD12 (26090)	ABHD12B (145447)	ABHD13 (84945)	ABHD14A (25864)	ABHD14B (84836)	ABHD15 (116236)	ABHD16A (7920)	ABHD16B (140701)	ABHD17A (81926)	ABHD17B (51104)	ABHD17C (58489)	ABHD18 (80167)	ABHD2 (11057)	ABHD3 (171586)	ABHD4 (63874)	ABHD5 (51099)	ABHD6 (57406)	ABHD8 (79575)	ABI1 (10006)	ABI2 (10152)
ABCG8 (64241)	-0.014428945382151325	0.010694779294751072	-0.06156934627895473	-0.12262769326827529	0.12696851618249214	0.01920715772383124	0.07297069795464386	-0.023883170182531728	0.05878746301263606	0.018182280949468103	0.012688635155467058	0.03348170149332356	0.08119035345936623	0.01438819743842102	0.015850461329695618	0.04249241589884368	0.05053888801716769	-0.09648570654315873	0.0446873082132695	0.0055572819871947225	0.06660234051546075	-0.019725881926971032	-0.05147406886553688	-0.0016664109271564342	-0.02589299224933823	-0.009684438435641261	-0.008177933742313874	-0.06659469283865975	-0.017191190404024045	-0.044274420323644106	-0.041153570772290066	-0.0688807986036815	0.03127238878212236	-0.019323908765872325	-0.03437585929010246	-0.014368642920824331	-0.019165439027945905	0.008129066928382195	0.08033728325541216	0.04902117188316317	-0.02826390409622086	-0.07268191058192003	0.11948089898629226	-0.028126567920769143	-0.03045044111565301	0.04300111714540321	0.0876368130270236	0.052719983680231286	0.032442708988419305	0.031209466456541397	0.016831453655708588	0.07020052734992735	-0.02382342026966215	0.033081432742068116	-0.015528290644408695	-0.04705613236945714	0.012959675197728733	0.05670855183754652	0.0028358800313111185	-0.03598949941385214	-0.05964987015219354	-0.04020642206149289	-0.12243142152150643	0.05254682276329887	0.03190788955975485	0.07956845590661082	-0.015507714093311123	0.03174136142743427	-0.04176274091256982	-0.03080490300546776	0.10737895733529818	0.00867437656911812	0.002232229210421101	0.007579550297312592	0.08562219820954393	1.0	0.042259116275435646	0.017515375274869717	0.08203209343982179	0.1184155085180868	0.051221957741770775	0.042092722628141	-0.04605199796225163	-0.052103966279147436	-0.002152401131707442	0.0030672216309548246	-0.040324937264846004	0.010811601014953142	0.07632498946611684	-0.025751073696655385	0.00468673946021572	-0.04091899076449722	-0.012681867729912933	0.044480316869368125	0.01737537776011425	-0.02627711130540883	-0.06055204006182513	0.035477110146745226	0.003843009220717988
ABHD1 (84696)	0.058758583208862424	-0.036640495563300304	0.04044527066022258	-0.04879710235428387	0.015918945262783923	0.008024297542318013	0.006911881910342781	0.01459521771313324	0.06895988262720479	-0.026628747075074604	0.04128548368542313	-0.08167740454369912	0.008960304898412519	0.027094768805900567	-0.079068410015045	-0.0017480649598576525	0.03351285837824213	-0.017500461634494834	0.031004962978090425	0.01009735845226166	-0.06621838148679264	-0.035002764792143516	0.041463341278428455	0.012074323762699866	-0.06787868247447612	-0.042090851969546365	-0.0017494557486528518	0.007132665491372817	0.005440412971849093	-0.06947833370832207	-0.07692187912809365	-0.0004388056204873199	-0.04868784366240605	0.15907880060203433	-0.0426134906884816	0.06849759551471596	0.04745984261548378	-0.03871831306183773	0.0600075548832876	-0.029265577332534973	0.14266329859484642	-0.04179646308013693	0.10038200249947224	0.0597966670106375	0.0181042091956891	0.0738530568897488	0.05261226686546302	-0.04420659175594703	0.08530175551332189	-0.060043943625640035	0.08591638355223112	0.012034247631975616	0.04696294403785865	0.07465560847273894	0.002654172932762714	-0.07286729853147675	-0.02861085762408298	-0.022649315162103372	0.11993319217600412	-0.05799724606322214	-0.008987277543752305	-0.03710529537354874	-0.05932963143539602	0.06407273444054674	-0.10217781127438796	0.02112039826067033	0.11668570868408776	0.03911473233425756	-0.023620830351465765	0.006892295707339908	0.048387998044701674	0.012666867185212694	-0.010867722516430029	0.002959575749959292	0.0423782494176166	0.042259116275435646	1.0	0.01046419287714722	0.038705787756190844	-0.024579354832599203	0.03341532115517655	0.03739604567693091	-0.028024709774356043	-0.022794537783767735	-0.0005973615255302549	-0.04654230204901994	0.05803619912399518	0.05533725360608977	-0.010643640356064821	0.01946549963739069	-0.001009193052642433	0.0019262399851893502	0.009543273000383079	0.0016295850176913874	-0.07455710299865072	0.027595464872591857	-0.07059093710940186	0.03598384380112609	0.05113610895957418
ABHD10 (55347)	-0.0005493598410208426	0.08717535749929099	0.0015381828516969182	-0.08982799307617567	-0.0273420739582662	0.03727954143394175	0.06766262037993181	0.022984181149589684	-0.044612222632936696	0.1331392180545585	0.08182942249231473	0.06418124261279932	-0.0008022433737618844	-0.06569103358655515	0.0031763637094676576	0.03956705249945973	0.062143416754693315	-0.0636883341938588	0.07522244508388008	-0.08286638818928874	-0.04768335260135489	0.06640184480872487	-0.12282878787307884	-0.011705485633226285	0.03753094070573869	0.15087740733553562	-0.0638215468231231	-0.07716061290567731	0.005826511500224071	-0.04354877859167418	0.09988656845354517	-0.012060258472593954	0.046407473996210605	-0.028937098950546206	0.03163023396473507	0.025190573177010057	-0.036022557741111606	0.17052569218347788	0.008057180968054271	0.04300921273225549	-0.10429515890419432	0.019449737306248795	-0.0358867428974522	0.009912319076213691	-0.046122680720399746	0.08843418579568894	0.06203306162082288	0.04485828015246129	-0.06354335539984089	0.04020097208554912	-0.0860962965556999	-0.052980060762106054	0.04494150345594463	-0.07644837316399568	-0.02398584495762803	-0.08812593151996567	0.18713476637753093	0.014045370594362007	0.08835858074346123	0.033205912617444634	0.007551109435297488	-0.015308249615761046	0.0571128511198761	-0.06721555846638103	0.06039322959856098	0.11023391656171587	0.05105266778977682	0.015972639326552324	0.0615099420771364	-0.08868302354833653	-0.007767700701580899	-0.055999159555845876	-0.04823767169003058	0.010214070908195849	0.0933591388193792	0.017515375274869717	0.01046419287714722	1.0	0.010075940559405198	0.09864775275288562	0.07911772301437321	0.06184700009755018	-0.013611072456304118	0.0020967083484204163	-0.05184338081499309	-0.07952790297250618	0.0553592059184665	0.050253769096447756	-0.06189231527004027	0.09378368398901404	-0.001270424400277143	-0.14000782318314092	0.15449346668370317	-0.07501839297572307	0.0766095265475957	-0.038425811896097374	-0.03902609433372909	0.17113731721411557	-0.03243351247776218
ABHD11 (83451)	-0.12224473258244516	0.011455477626153086	-0.005500542551264387	-0.020457999369355863	0.048850504240388545	-0.08940337532453789	-0.01004611460570008	-0.045344804841793214	0.08840003729047266	-0.018918533333869673	-0.03856247712596784	-0.011788974170596012	0.06865221155611688	0.0890514099661162	0.004607501453069195	0.046096987218553646	-0.05568588128955665	0.0510345835911927	0.006906591625043926	-0.04386124355592532	-0.0396387034391615	-0.05697557250551281	-0.06079951214583833	-0.000584200575165691	-0.02902939460638505	0.01502457306264691	0.10338846251834685	0.02471504467987759	0.012210991715761444	-0.006428998340626077	-0.018887054890314454	-0.10548316727492028	-0.014984272991056728	0.005179077259004405	0.11683620334303292	-0.08030090868773429	-0.018217944763069448	-0.03433947588424681	-0.09361758837721655	0.002496250654264951	-0.008175988635930605	-0.07598028488084352	0.030706066144729552	0.09640062400256114	-0.003730072796476483	-0.008680441001582639	0.05652897102732129	0.0742788974653752	0.02514530456858826	0.07047808572799193	-0.030018793201040492	-0.048222289328849546	0.005528127690873173	-0.027993988583966685	0.004973951031352688	-0.01695156997986103	-0.035194933431549544	-0.005477576762575132	-0.055067051128566906	-0.00233086771482805	-0.03218241597090918	-0.017532817277588427	-0.0181979996564681	0.034976244420723494	-0.012160590071597395	0.03298792102686041	-0.0767669555557971	0.003931768336972784	-0.0013732291014079696	0.03858345934428251	-0.03758122024852794	0.03362180533339791	-0.02129264669234828	-0.01582724658952724	0.01421797462386122	0.08203209343982179	0.038705787756190844	0.010075940559405198	1.0	0.0026987025125892296	0.07491714225276683	-0.06201298979676426	0.02323045468016401	0.036389288331673826	-0.027797489951665942	0.011760526807478057	-0.08885807966396207	0.011329786956566114	-0.014175359146378125	0.0405303709026328	0.009133741311199942	0.01494573900428733	0.005518980776244033	-0.02102013346835802	0.04084929576471919	-0.005140635456581279	-0.04302017167120288	-0.02911943493205337	0.09245215753517685
ABHD12 (26090)	-0.04642909815106958	0.09619559097760484	-0.15368068155376663	-0.06878237428807926	0.07169436785886693	0.08101243931937084	-0.03752121615375158	0.048286401058274656	-0.10074044383810407	0.06299212284998626	0.008698912077513627	-0.03745771889126524	-0.10452580471278017	-0.010997054949037353	0.004403805512559224	-0.04521749351327386	0.04584445462932688	-0.01843771293698063	0.04665740994420549	0.02032017677710886	0.024281177219355462	-0.06034799801858704	-0.022796881756392218	-0.09000155147755802	0.004164924515790172	-0.07429697348401737	-0.12611331682564292	0.08594299504457552	0.046078525809792006	0.048655796412826136	0.054679863742626886	0.009406787344218345	0.042309411233345265	0.01554423713871724	0.01785929590799908	0.003108331596245505	-0.03056482866483751	0.04938961228177925	0.027424876925918773	0.01603523794209588	-0.06625011305122097	-0.0641742742014418	-0.04700338965742605	0.012473439626455899	-0.0021145479515798484	0.05612513595215166	-0.05980657283012726	0.07368216186545137	0.07363141153504638	-0.02215215461809683	0.03626079340360824	-0.0697609428885049	0.09917904469124078	0.039275614337066195	0.04291147098870964	-0.03102262925625172	0.05723732116931955	0.05237352609238317	-0.0018952804350491517	0.021014564453794318	-0.08913501426057523	-0.0021331726386919583	-0.05681892243176001	-0.01727916376844256	-0.023415244405840006	-0.0038862901186179862	0.041569453054426726	-0.03520306895377923	0.03522378622442114	0.11657041337317184	0.001903957966103768	0.017907282663271663	0.055490332344007694	0.0766195161158734	-0.04160989014794672	0.1184155085180868	-0.024579354832599203	0.09864775275288562	0.0026987025125892296	1.0	-0.01410363195302158	0.02595683444069561	-0.10487857044704868	-0.009074439313293178	-0.005969640217391445	0.03601673895180536	0.1080049655880815	0.056594239929690045	0.01316251102075594	0.01718089411542535	0.04918468541924927	0.009365626343426935	0.0012870115339520634	-0.031241529502781067	0.10862210161929613	-0.014777749056856693	0.054940199495603845	0.05599028907062854	-0.020184772631049005
ABHD12B (145447)	0.09203975166847848	0.009774143896475558	0.12760311209007053	-0.009267012841731332	0.08291944864878209	0.02192210015992447	0.0522521328452131	0.022163855434704036	0.1276580804568079	0.0043424330720324466	0.018775626726032512	0.05806196346138167	0.04087228030123234	0.03810830020148269	-0.005136270286621806	-0.012373042201886106	0.05563713626545516	-0.05165142645667603	-0.07033796061844476	-0.06588482810488197	-0.040538593939823626	-0.02678533321616132	-0.0072796683313613875	0.006747680504383895	0.030425910765793783	0.05081881438788842	0.036780072136449994	0.03606745407565393	-0.008250752582621469	-0.020718778171661775	-0.055196200401188236	0.1052224146524826	-0.05900790062522873	0.022397078126751842	-0.004669767426411909	-0.004649144961061297	-0.05478730720273088	-0.022481870040018014	0.004291489954261025	0.024015568503202085	-0.01802656511570632	-0.05824713391381565	-0.03468976824635118	-0.1064600857945277	-0.08093856938842649	-0.02807778732282498	-3.4423610598364435e-06	-0.002757552758081645	-0.08477957808321393	0.05799889149290442	-0.03088316491710969	0.05560922367002323	-0.009284376501278835	-0.06812307649731794	-0.006666251526182402	-0.04230557324531028	0.003019876594161108	-0.042335208791437616	-0.020989111196952567	0.04554659607025568	0.03852535187826805	-0.10049770641633174	0.02370817252267492	0.020047922496076058	0.035332697093492516	0.08911696834072905	0.1733016334526983	0.09181678278008454	0.0009874462414858833	-0.02901434448993523	0.00025061248651299427	-0.06342635718727146	-0.03519531771445829	-0.03507505746556292	0.06589102542207623	0.051221957741770775	0.03341532115517655	0.07911772301437321	0.07491714225276683	-0.01410363195302158	1.0	-0.04594767305986441	0.013630615406380147	0.052603707463134385	-0.025082310301126856	-0.037067853975515014	-0.02859257341746145	0.03419963912130308	-0.018872120784741847	-0.014024578338389762	-0.03457110784611586	0.029680823111018977	0.08411243571469633	0.14941674516732042	-0.025182208616020704	-0.028105882404783112	-0.01121442725908326	0.016309152872251004	0.015438904328498076
ABHD13 (84945)	0.04025673335296724	0.03387915437762681	-0.032325485661483216	-0.004125356850517363	-0.04891503947067476	-0.024435483002658666	-0.01219702618725713	-0.012545568259527977	0.0019028065386183578	-0.016716668830943835	0.05420580407386655	0.07906508116453075	-0.013193644597644459	0.04987580218008073	-0.017561705839056543	0.03969619537945492	-0.05647945460497342	-0.02122971064008103	0.10850414921065528	0.0905169845162471	0.1183982835690793	0.08038514491336274	0.06790034015035364	-0.041627687884279715	0.14338288539946123	-2.9917920574972004e-05	-0.116719225244462	-0.05017814320049628	-0.002682042826919715	0.037766202678715194	0.00378548189857944	-0.12650102887269707	0.05817300809374981	-0.05676313453989425	0.010913776898035257	0.05763317941776832	-0.03426652211754154	0.08264242011945852	0.0343611913409195	0.05796996662742645	0.007815100891193588	0.1358006530582419	0.058678116404221076	-0.062271400024194304	-0.08062243852263475	0.024474099320466878	0.03903346508317574	-0.0047921423117042155	0.03267106535762871	-0.03689068307802245	0.015868686367733847	-0.00721144299167835	0.07013995282116021	-0.0042094904780787396	-0.06279053463073099	-0.012200482436277398	0.08003879858289376	0.1062673425632605	0.10666601540818188	0.060784638128529044	-0.03986162582117022	-0.04712735458423498	0.04384986726983338	0.010982443443035058	0.11270680658367689	0.04296261794167366	0.08789554824860883	0.09160747435079308	0.004468133824626469	0.04216303706431727	0.03725076285261587	-0.01489684622682664	-0.011175398321733341	-0.010137578258651369	-0.028984510957976505	0.042092722628141	0.03739604567693091	0.06184700009755018	-0.06201298979676426	0.02595683444069561	-0.04594767305986441	1.0	-0.06982691381390846	0.042295933067176945	-0.061538301688026716	-0.07065574546891315	0.08522316077959066	0.02817926519739289	0.036484741083352264	-0.02600702148416427	0.0593094119787189	-0.07642753380698931	0.018361488298827954	-0.05529414415821584	0.033686718117199546	-0.09522969450893215	-0.051084664791877475	0.03156840391842793	-0.015244098303119747
ABHD14A (25864)	0.012816944435831725	-0.05957261689332458	0.06291579207633788	0.050503073157355194	-0.05506274665745687	-0.0801537296930799	0.03639570041895461	0.006756271871886001	-0.04117160428574633	0.051317521467444185	0.023408145431821376	-0.024255850556267826	-0.004422948901566072	-0.04205924479062002	-0.013835120666122486	-0.004036667179966219	-0.029260903324849312	-0.02855148363417787	-0.08766068724506444	0.0013527962729084023	0.030318224208272657	0.04453095555397025	0.04768635509579238	0.024763643959262817	0.13099447886381566	0.05880946425604388	0.056060829877785226	0.015175355187132736	-0.12351474572892703	0.04781895256112227	-0.05453081554391993	-0.03004551712706017	-0.06222823127963365	0.019110363634880143	-0.03650918897860164	0.1665553206394211	-0.04872567119639775	-0.013928792178837494	-0.030418201935847457	0.11438004832104662	0.0432361509042777	0.07244044147729954	-0.021623960885971467	0.05891956740864108	-0.026088497792291332	0.025155874679589435	-0.04876299992945999	0.029917714569783992	-0.07709863606532417	-0.032369346961400265	-0.01520599234639917	0.0534558927217858	-0.022696044849575985	0.02527034356711516	-0.038393182344935974	-0.0013445125171572983	-0.044413416802122255	-0.016185254268784963	-0.00500231337018872	0.053135196346488674	0.04897592659760788	0.04417969675647089	0.09208010614775573	0.017849309722352113	-0.017020088480902404	-0.020516438231635382	0.07180680608622152	-0.004871328372439153	0.00843670416423727	-0.030606198414070435	-0.06857675487091466	-0.05711705747789586	0.04274909100144403	0.08272122740849805	-0.005003878655214392	-0.04605199796225163	-0.028024709774356043	-0.013611072456304118	0.02323045468016401	-0.10487857044704868	0.013630615406380147	-0.06982691381390846	1.0	0.13353026140097643	0.1122274394748656	0.001657613320241399	0.07459692686068131	0.05663121350953052	-0.07744216042178714	-0.0027269784212491733	-0.07528779974140198	-0.14910162620155065	0.01867760885123358	0.06897615552610253	0.06459156575823205	0.21641357142941955	0.012953533220515586	0.021031275910465486	-0.1465966292899191
ABHD14B (84836)	0.019475774073866237	-0.015628969541792916	0.005918649977743561	-0.019180732389351158	0.05181981321479015	-0.10097944852000472	0.04049892262136411	0.011604327071206386	0.045191705421222264	-0.008251035035172325	0.033642919284753034	0.07171368252736912	-0.09336254202440004	0.044059274015459914	-0.002555870408493991	0.07466465336360859	0.047741886813746935	-0.04162153795935954	0.06052789840547866	0.04499207320515513	-0.007228933076509816	0.12377762162003869	-0.029858311948513423	0.05277763192399803	0.049968654736500195	0.029122446495435526	0.07539523709383716	0.04471411009071008	-0.03179209977666574	-0.034587959182643735	-0.08221059522058864	0.12274458029761696	-0.1018531354781987	0.03877599306844872	-0.03581494298025786	0.03714737991231343	-0.03071116522984499	-0.02076306502587845	0.030422314142491927	0.009544102618698985	0.0059684831406821405	0.07288427072764478	-0.022992547887304496	0.03303516233513405	0.019713033311759286	-0.028669710352524413	-0.01993545224925867	0.07756038278488041	-0.08420182430068238	0.025037226921128027	0.016026891825650744	-0.0034340707921343104	0.025784617497373673	0.04828457798811265	0.03986621431641426	0.08427032190588112	-0.045006449308370444	-0.10262038324758967	-0.07607138454026115	-0.030931501337648083	0.03625266742192291	0.0009501619598482711	0.03860364889573525	-0.014979470519965765	0.06735838974172377	0.015490877381302235	-0.01893263288654551	-0.04302567991685238	0.047270051387108956	-0.01310938303199811	-0.00046601462121584537	-0.08411915574775974	-0.024517933816645493	-0.004197789766788447	-0.029014968653198643	-0.052103966279147436	-0.022794537783767735	0.0020967083484204163	0.036389288331673826	-0.009074439313293178	0.052603707463134385	0.042295933067176945	0.13353026140097643	1.0	0.06386750378951718	0.0041700880632726065	0.0002318363817396943	-0.03417000448053934	0.01767750590344034	-0.06152952737564617	-0.00391425723574013	-0.09432172939452613	-0.08321258889160137	0.015085133516894255	0.09286989928982169	0.12326882099948673	-0.026544527796256663	-0.0772412208441626	-0.13095057075065947
ABHD15 (116236)	0.0011732413302465536	0.004282177756918048	-0.017764465850173182	-0.03235532886513107	0.033997260547047214	0.01943404031580799	-0.05576295760303056	0.03492196689686282	-0.1088902439231687	0.08638017507986072	-0.07527587097672632	-0.1533286145013789	-0.052545654687909914	0.011949025535923103	-0.04869441468147147	-0.029466361333836465	0.014307081341505533	-0.04230123516802036	-0.0868445640178141	0.07938700186820943	0.008167594512314798	-0.022208608069129963	0.0680975140194421	-0.035803231646755994	0.12550708947828768	-0.007352720154560577	0.06227620508749124	0.06323943949117133	0.0892098680563504	0.025049960249706203	-0.027667598001302394	-0.016498212300744244	0.03787416893266275	-0.0059881618360063905	0.020620781421131464	-0.013309350409770465	0.009802302327194206	0.043760229068403156	0.0675551075536975	-0.0024828576253720616	0.017578195081081723	-0.035301239077427646	0.042077510249749546	0.04908430990385291	0.04905355780034081	0.042322484240468965	-0.003528141087173482	0.04423723915683276	-0.005552487315466055	-0.03762998683249404	-0.00975336736990231	-0.04616334767657197	0.00491606906313001	-0.01858922528144813	-0.07565915657433814	0.027881753042605744	-0.11910519321614413	0.047966070747595534	-0.05161459171280531	-0.07258200383755713	0.00842642703271871	0.007610235289679857	0.0210963067410073	-0.03067045943043601	-0.06584000635310022	0.09759823330134394	0.06237548160337825	-0.024181181621718496	-0.04916298176560427	-0.06393370242250715	-0.07519165442752354	-0.05014441195505616	-0.017004983108943782	0.007148276672180994	-0.020667382484527628	-0.002152401131707442	-0.0005973615255302549	-0.05184338081499309	-0.027797489951665942	-0.005969640217391445	-0.025082310301126856	-0.061538301688026716	0.1122274394748656	0.06386750378951718	1.0	0.04049270081316291	0.035262863697546644	0.03453812033001171	-0.03656041199171108	-0.08215834825203906	-0.0014387566161015394	-0.08350130294047871	-0.0024629065155238514	0.045775849479106664	-0.05502963526717008	0.029358104585068934	-0.026825841679708914	-0.08649235485438114	-0.03428495301908377
ABHD16A (7920)	-0.04578057139802383	0.03096916887463974	-0.01098618572576746	0.05581961463438982	0.02065247017372057	-0.017610790802037053	-0.03314028065441093	0.04366588761701916	0.05526377827230439	-0.02744880558919827	-0.04605065981259981	0.03912949006630723	-0.02644934381385838	-0.0028613344378635905	-0.005873548426400872	0.0021858911845228494	-0.0353488659755731	0.06947376194119545	-0.027218910837987425	-0.004245686627965355	0.03530967233994121	-0.04473162557417509	0.03509953279826557	-0.0018105853262557498	0.014771701172809062	-0.006901006484746549	-0.05068055584830128	0.043941128899671875	0.024435043051768097	-0.0005546266718333454	0.04062324070049782	-0.01843563853712057	0.014886694859396478	-0.031102091120899365	0.012038378056460675	-0.0006716534233441019	0.04629423359378858	-0.04250039235355984	0.07006463858998106	0.015229270135018786	-0.020882232319682788	-0.060867435684622336	0.08402385073340245	-0.025215974046405666	0.04692101978008931	0.03469515188384398	-0.12277443618956742	-0.04874307993505056	-0.004771123725128935	-0.009584701343529059	-0.046177731492678654	0.016786358364803206	0.044856519910435995	0.039996057603731774	0.04420162339784957	0.02542643514409814	-0.0577925039602287	0.013149749406346547	-0.06339090340294268	0.0360774598001011	0.031078928356670508	-0.029351640772567404	0.01635338467612212	0.06326234911902848	-0.022236137689659416	-0.06087197582832865	-0.08892564613619654	-0.057905522542072686	0.0050865373351109515	0.02847927670412852	-0.04315461587174663	0.017563276448985782	0.01401364170918384	0.010231431238925837	-0.1160977470206341	0.0030672216309548246	-0.04654230204901994	-0.07952790297250618	0.011760526807478057	0.03601673895180536	-0.037067853975515014	-0.07065574546891315	0.001657613320241399	0.0041700880632726065	0.04049270081316291	1.0	-0.033902235944772395	-0.02307600370854747	0.0342903202337016	0.07142147685802	-0.08711562415454586	0.07737052834251262	-0.04429777826542721	0.05018102049299851	0.037682035351454424	0.09724188014221953	0.07539807346933117	0.01480847065163034	0.04726472813901856
ABHD16B (140701)	0.03153247622352177	-0.006068871641503445	-0.015129107187389456	-0.1679081044878561	0.046926636818362746	0.0962011258498363	-0.16220602561417216	-0.02236910856458146	0.07024485492253874	-0.07993134820826779	0.08167452287642465	-0.050515336653195186	-0.052792981685781434	-0.010859897014061867	-0.03046596282912924	0.05740794850530245	0.019560906060289374	-0.16067148430992437	0.05775696398148305	0.09606275627228457	-0.047956261319033786	0.0916628944623337	0.0392359640091757	-0.09567819995294354	0.07340028267934051	-0.05856017812696471	-0.03530790088270096	0.07147271269449856	0.004294824397102032	0.15229117103499093	0.016689516755283712	-0.0427245439319206	0.008731409873563946	-0.03701422846653433	-0.04372761711574169	0.13117541783202463	0.024851812659354173	0.03645942314908742	0.0685635311095945	0.08574828085857583	0.01567420887742029	0.10353190013379945	-0.10651765902282918	-0.06381125395480361	-0.013781460705624256	-0.02130432866839057	-0.04921521822625418	0.03340649412924517	0.16713872318371634	-0.04865246973891416	0.004666535081735228	0.053248098679106036	0.003969980709212999	-0.05595446507491212	-0.12338286758335897	-0.002962211671292799	0.14459166849608696	0.0835065285419386	-0.006978732781116091	0.0850140275887446	-0.052339545184764615	-0.003369705401264585	-0.1209649127814878	0.07391519922937809	-0.027670887632227067	-0.03232315084122241	0.03408424840148014	0.07597393506088042	0.12144292533358511	0.025874093930805434	0.01778740027534772	-0.06258770190162341	0.043366316810754764	0.07223662598157846	-0.0782619250732973	-0.040324937264846004	0.05803619912399518	0.0553592059184665	-0.08885807966396207	0.1080049655880815	-0.02859257341746145	0.08522316077959066	0.07459692686068131	0.0002318363817396943	0.035262863697546644	-0.033902235944772395	1.0	0.07857388425187675	0.006266326014633179	0.0572406820071297	0.022437453205840573	0.014866600451428152	0.009460389406288128	-0.02453127229323551	0.04695977653764817	-0.08185313888424581	-0.004357520341149899	0.05478779876293779	0.04667192010492374
ABHD17A (81926)	0.08704616294533292	-0.017379474086709642	-0.04405592998433518	-0.024249375951808323	-0.035165465542986045	0.04872142504804908	-0.10453309347858598	0.06288527976358553	-0.05716701578084629	0.019678157206463057	0.028962466545571157	-0.0773444305800697	-0.02870719455860114	-0.02248764226774751	-0.08807491442231759	-0.04651032719764964	0.04657546761520499	-0.02242212450363594	-0.014610094865270026	0.06872056693523637	-0.04459160167353971	0.029435010756561245	0.049728699822557405	0.019210181591096172	0.021742954288454155	-0.06567787710312077	-0.007386175866076743	-0.011147000213393545	-0.019589316160438526	0.005319521782142518	-0.025935191251610982	-0.04433610710858151	0.021573389521823663	0.023311805743738954	0.045887817027979734	0.10464262819770709	0.07561931738843923	0.0805576717532682	0.04599957172529775	-0.006472880512006167	0.0981236453887215	-0.03531346883514799	-0.05205127737971151	0.06151140753157746	-0.03928741067231029	0.006836725038139543	0.02243687908634172	-0.012361290019411098	0.032165964113158356	-0.11212225202535696	0.0033375895573771975	0.0466986492939954	0.035095192954957055	0.07670842263757105	-0.051656739806397046	-0.007376704468871863	0.0331546349520813	-0.01489019984063357	-0.05252682045053704	0.044826489891308864	0.021128328436123223	-0.033424921330689555	0.039006837931356675	0.0018711759870492764	-0.024562258069351226	0.08249061506060373	-0.011104794798234112	0.06269699545745443	0.011381885781436734	-0.039864160834378486	0.015515045195680892	0.010119302467594078	0.03100171998562113	-0.03465170295510894	-0.05946063884560616	0.010811601014953142	0.05533725360608977	0.050253769096447756	0.011329786956566114	0.056594239929690045	0.03419963912130308	0.02817926519739289	0.05663121350953052	-0.03417000448053934	0.03453812033001171	-0.02307600370854747	0.07857388425187675	1.0	0.00531186447156225	0.019645899406867787	0.04224557945676062	0.01531721501185048	0.05065752700243357	0.022208234259944455	-0.040567103907536116	0.04328785834780032	0.07053494595978224	-0.040448486031966116	0.07844940756003323
