Features	GSM36777	GSM36778	GSM36779	GSM36780	GSM36781	GSM36782	GSM36783	GSM36784	GSM36785
7167_at	10.27051	11.19067	10.51172	10.52008	10.94338	10.0765	10.509	10.8834	10.16553
7168_at	9.63152	9.6543	7.8292	8.90589	7.31481	10.16553	9.21671	9.31714	9.6543
7169_at	5.51007	5.4671	5.02412	5.19999	4.92672	5.70806	5.26676	5.59953	5.36082
716_at	10.4177	9.90937	7.16591	10.66971	10.22063	11.18059	9.22418	10.67806	10.26186
7170_at	6.68489	6.75456	6.503	6.41777	6.15879	6.44656	6.25733	6.89366	7.03439
7171_at	6.14439	5.61321	5.26069	5.96041	5.50737	6.25098	5.80015	5.47814	5.95369
7172_at	6.7267	7.36424	7.21965	7.17907	7.21153	6.92698	7.13584	7.29944	7.08752
7173_at	4.61624	4.27098	4.8061	5.00302	4.57343	4.52144	4.58693	4.68729	4.63454
7174_at	7.39946	6.68207	7.15432	6.9841	7.72098	7.20559	7.09002	6.53743	7.3552
7175_at	7.82594	7.96078	7.57529	7.75304	8.0855	7.80518	7.85677	7.70422	7.99758
7177_at	9.20981	9.15052	8.08381	8.84979	8.69919	10.14982	8.47744	9.09737	8.5455
7178_at	11.77992	11.11199	11.93033	11.998	11.42818	12.07669	11.998	11.97599	11.81568
7179_at	3.84241	4.21951	3.92749	3.98979	4.07559	3.80377	3.80943	4.05022	4.06541
717_at	8.61682	8.08718	7.97078	8.62786	9.88052	7.99376	7.40474	8.39923	7.61592
7180_at	3.98711	4.20898	3.96129	3.96177	3.98037	4.02561	3.90309	4.06932	4.02267
7181_at	5.8079	5.0922	5.35574	5.29961	5.32922	5.26388	5.32207	5.24372	5.42036
7182_at	4.02621	4.10722	4.10658	4.42808	4.49691	4.31381	4.08653	4.25259	4.11229
7184_at	9.06278	8.47137	8.75519	9.01911	8.23253	7.86578	8.86776	8.20646	8.82626
7185_at	5.76796	6.13416	5.65122	6.0489	6.54407	5.78287	5.70389	6.20563	5.59967
7186_at	6.51101	6.95538	6.91497	6.85882	7.36598	6.77312	7.05104	7.1633	6.52699
7187_at	6.27842	6.13731	6.17443	5.98947	6.54447	6.25363	6.4482	6.82235	5.91571
7188_at	9.20398	8.81302	6.66926	8.04899	7.17729	8.72729	7.91526	8.19179	8.12589
7189_at	6.0001	6.05674	5.74103	5.71642	5.74103	5.60296	5.85148	6.1508	5.88593
718_at	10.43294	9.30389	9.96698	10.89949	9.77463	11.31611	9.00873	10.30188	10.6542
719_at	7.94421	7.64171	8.35361	7.88666	8.23486	8.01913	6.61121	7.97151	7.91918
71_at	12.98153	13.41854	12.25783	12.66914	13.0999	12.7458	12.5701	13.01858	13.0448
7200_at	5.56102	8.53408	6.1104	5.71983	6.02517	5.46861	5.91998	8.70737	9.78293
7201_at	5.18807	5.13686	5.105	4.86011	5.12391	5.12486	5.15316	5.17272	5.41481
7203_at	10.18782	10.94338	9.87062	9.6543	10.40972	10.26562	10.69263	10.367	9.88052
7204_at	6.64862	6.64917	6.40798	6.74521	6.81731	6.69431	6.69902	6.50659	6.91789
7205_at	7.9572	6.52802	8.11624	8.92868	8.3162	9.16139	9.22536	7.42048	7.5194
7216_at	4.86757	4.86777	4.6766	5.13427	4.5312	5.11654	4.62379	5.0764	4.8772
7220_at	4.28751	4.0584	3.85404	4.05692	4.02928	4.47338	3.97222	4.08065	4.21743
7221_at	5.51353	5.44153	5.71891	5.77952	5.69229	5.46426	5.37669	5.43439	5.37126
7222_at	3.84526	4.09476	3.86429	3.96409	3.91657	3.8238	3.90034	3.98561	3.90893
7223_at	4.3202	4.26939	4.42742	4.21778	4.43997	4.34731	4.29362	4.38103	4.35344
7224_at	3.59992	3.82136	3.50629	3.60767	3.71623	3.48991	3.55623	3.66648	3.7589
7225_at	4.09841	4.28499	4.23651	4.12082	4.21743	4.19376	4.29646	4.37172	4.10323
7226_at	6.72039	7.52748	6.84896	6.80631	7.22528	6.45254	6.67939	6.94001	6.83359
7227_at	8.84888	7.56364	9.93502	7.0765	9.12952	8.80838	9.46178	8.19838	8.98601
722_at	6.02672	6.46051	6.2043	6.49087	6.32038	6.05237	5.84759	5.89548	6.11292
7247_at	7.44146	7.47526	7.27483	6.79164	7.11637	7.36152	7.44134	6.98833	7.48006
7248_at	7.61522	8.02887	7.87601	7.74331	7.98474	7.74978	7.85637	7.42983	7.36251
7249_at	6.82881	5.45337	6.32088	6.88791	6.10108	6.60567	6.67413	5.73982	6.78629
7251_at	9.37668	9.29491	9.70811	8.8939	8.24513	9.24249	9.24584	9.40233	9.34064
7252_at	5.74266	6.34979	5.68344	5.89473	5.77197	5.76574	5.71761	5.96874	6.028
7253_at	3.92639	3.9057	3.87951	3.90762	3.79541	3.77957	3.8968	3.79099	3.82986
7257_at	8.38696	8.11816	8.48518	6.97581	7.70484	8.48024	8.71379	7.25917	8.77297
7259_at	8.68391	8.05211	9.03734	7.14887	7.04939	8.82019	8.82271	8.30949	8.81046
725_at	4.66778	4.9576	5.014	4.60594	4.79587	4.59084	4.47932	4.90362	4.62284
7260_at	7.54987	7.61253	8.0753	7.66011	7.49788	7.19139	7.59627	7.29477	7.3782
7262_at	5.997	7.49361	6.35068	5.95479	4.6307	5.60346	3.97729	6.51333	6.07693
7263_at	8.32546	9.14876	9.00336	9.06231	8.00203	8.12377	9.06231	8.3999	7.83546
7264_at	8.0914	8.48824	8.69121	8.72389	7.65442	8.55113	8.65061	8.41568	8.69876
7265_at	8.21558	8.33324	8.35453	7.551	7.34013	7.97673	7.89591	7.82736	7.94959
7266_at	8.7755	9.24584	8.01214	7.95454	8.25741	7.5446	7.81099	7.96188	8.26158
7267_at	9.87588	9.72769	9.18819	8.99787	9.61929	9.54337	9.06744	9.63528	9.69388
726_at	4.84009	4.90613	4.89628	5.13338	5.12354	4.79424	4.94108	4.95834	4.96102
7270_at	6.59983	6.92891	6.17003	6.55837	7.03077	6.35638	6.46584	6.40947	6.28624
7272_at	5.01039	5.95351	4.43847	4.52581	5.59319	4.83549	4.7244	4.53804	5.44082
7273_at	4.32092	4.61048	4.35281	4.51036	4.6669	4.24334	4.26887	4.44677	4.49383
7274_at	4.30883	4.77637	4.29646	4.22677	4.67562	4.50833	4.13156	4.65037	4.41734
7275_at	6.43269	6.91822	6.52122	6.70334	6.76597	6.48404	6.47841	6.83008	6.50922
7276_at	6.90786	7.60591	6.99291	7.18218	7.16957	6.998	6.95113	7.16007	7.2007
7277_at	6.66474	7.28941	8.36909	6.9318	7.60111	7.04274	7.02417	6.75154	6.95019
727800_at	6.16982	6.30932	6.62166	6.62607	7.19501	6.18489	6.55571	6.29889	6.2825
727897_at	5.34764	5.29944	5.26824	5.5387	5.12176	7.06207	5.17923	4.67798	5.69533
7278_at	6.42137	6.88708	7.12221	6.41654	6.54302	6.30876	7.27014	7.94766	6.33501
727_at	5.33573	5.49453	5.27981	4.98758	5.38771	5.77482	5.64286	5.75857	5.66614
7280_at	9.20157	9.53854	9.00902	9.46278	7.33753	9.49326	8.63761	8.13853	9.42701
728215_at	4.9512	4.78206	4.89293	4.91684	4.84957	5.01196	4.76652	4.87774	4.95733
728361_at	5.9163	6.37301	6.18321	6.44567	6.31634	5.7852	5.99926	6.08489	6.19592
728392_at	6.22612	6.37659	5.63898	6.47841	6.71529	6.1545	5.98101	6.36879	5.88914
7283_at	7.5521	6.87821	6.75644	6.59526	7.67723	7.04939	7.68738	6.50971	6.83573
728448_at	4.67033	4.55078	4.95224	4.98983	4.81907	5.03547	5.30686	5.03573	4.83635
7284_at	10.35111	9.43714	9.93718	9.97998	9.79123	9.73352	10.09694	10.00612	9.56872
7286_at	8.61091	10.08801	7.72396	7.49231	8.07432	7.78796	7.98292	7.72729	7.7758
7287_at	4.67311	4.23226	5.22744	4.98398	4.93736	4.80966	5.0631	4.48721	4.43501
728882_at	6.31323	7.21379	6.86138	6.45754	6.88021	6.46171	6.43152	6.81508	6.81864
7288_at	5.52062	6.16456	5.70264	5.6555	5.73082	5.82865	5.54647	6.12621	5.66797
7289_at	6.56812	6.72384	6.0492	6.81278	6.77263	6.62253	6.43591	6.53091	6.35224
728_at	6.09253	6.13177	6.11987	5.87274	6.34979	6.70108	5.83441	5.84089	6.33023
7290_at	5.54566	5.15355	4.67927	5.47572	5.21954	4.93532	4.88606	4.468	4.91233
729164_at	5.62278	5.61026	5.61518	5.84829	6.45204	5.62743	5.54519	5.61599	5.54029
7291_at	5.37688	6.91144	3.99703	4.48286	4.68888	5.2083	4.5146	4.5344	4.87866
729230_at	5.2472	5.43121	4.84204	5.67116	5.41074	5.15916	5.08322	5.51039	5.28858
729238_at	4.37026	4.17333	4.43556	4.19835	4.3353	4.32362	4.5156	4.4122	4.27298
7292_at	6.5783	6.70158	5.71539	5.72222	6.52906	5.85486	5.61899	6.17937	6.42421
7293_at	6.41284	6.73197	6.35268	6.77583	6.97151	6.2351	6.16224	6.23221	6.3578
7294_at	3.95647	4.10476	3.94927	3.88011	3.96409	4.00993	3.84526	3.96063	3.8238
729515_at	5.7766	5.96041	5.92621	5.7442	5.69229	5.73771	5.81588	5.86461	6.22918
7295_at	10.61249	11.25099	10.47616	10.23693	10.98986	10.49927	10.37736	11.04537	10.2857
7296_at	7.69048	7.45627	8.25158	8.63801	8.79231	7.88819	7.71313	8.05721	8.24004
729799_at	4.1695	4.85546	4.24887	4.37691	4.30773	4.27989	4.31053	4.12935	4.37691
7297_at	7.97078	7.60688	8.04468	8.23253	8.17921	7.88998	8.21824	8.26234	7.84386
7298_at	7.62713	8.64277	7.50228	8.3875	9.74352	8.54929	7.96562	8.47886	8.78206
729991_at	5.03776	5.04937	5.21247	5.26993	5.48182	4.93288	5.32722	5.44033	5.04736
7299_at	6.19684	6.17978	6.6095	6.20522	6.25188	6.57	6.63294	6.61847	6.06959
729_at	5.34392	5.38494	5.08229	5.24201	5.41343	5.20892	5.16034	5.48039	5.21401
72_at	6.2915	6.49281	5.88298	7.1808	5.68526	6.89749	7.27808	6.50227	6.00858
730101_at	5.71691	5.10236	5.61928	4.7194	5.29074	5.04736	5.46911	5.41157	5.51353
7301_at	5.96163	6.33192	6.29028	6.18987	6.58836	6.10752	6.4041	6.22707	6.10334
730227_at	4.7663	5.28137	4.81532	4.9092	5.04271	4.69467	4.83519	4.9806	5.04187
7305_at	8.87231	7.83598	9.17594	9.02777	10.0459	9.04641	6.76892	8.97183	9.1105
7306_at	4.27529	4.07902	3.99862	3.89561	4.19913	4.0584	4.18831	4.14028	4.03536
7307_at	9.74212	10.45494	9.28414	9.83773	10.6542	9.43458	9.71856	10.3	9.65967
730_at	5.65122	5.15627	5.06294	5.276	4.96688	7.0672	5.69514	5.61937	5.00131
7311_at	11.89018	11.67798	12.05297	11.87762	11.97599	11.90737	12.18758	11.85042	11.72363
7314_at	12.62698	12.7458	12.48529	12.36643	12.34484	12.20517	12.00844	12.53832	12.40482
7316_at	13.23837	13.59123	12.9376	13.318	13.15373	12.98153	12.90574	12.98153	13.15373
7317_at	9.93208	10.37246	9.97266	10.39274	10.12957	10.1458	9.86714	10.25201	10.29429
7318_at	8.04499	8.30279	8.19124	7.82994	7.72868	7.9434	7.84689	7.97336	7.78492
7319_at	8.62057	8.37269	8.44436	8.71379	8.45438	8.52967	8.38508	8.25982	8.43121
731_at	4.92376	4.90501	5.02505	4.91599	5.08701	4.92107	4.99933	4.93201	4.91329
7320_at	8.14256	7.58848	8.11182	7.26227	6.77027	7.48006	7.43098	7.43736	7.51688
7321_at	4.64296	4.19191	4.18529	4.40886	4.30904	4.43556	4.56691	4.40139	4.46016
7322_at	7.95047	7.83927	7.96562	7.40598	7.43521	7.50681	7.71274	7.74683	7.68906
7323_at	8.02697	8.14173	9.0388	7.60859	7.96956	8.69326	8.89159	7.95772	8.88501
7324_at	9.72937	9.82918	10.06786	8.97797	8.33238	9.924	9.53141	9.61172	10.15313
7326_at	8.07908	6.7995	7.89348	7.33147	6.89749	7.53733	7.75409	7.66483	8.23593
7327_at	7.70787	7.21223	7.74762	7.56602	7.95285	7.43553	7.55804	7.64841	7.8523
7328_at	6.45241	6.66509	6.61109	7.35324	6.62207	6.89798	7.52153	6.75511	6.3977
7329_at	8.44504	8.62786	7.80239	8.16963	8.09612	8.41498	8.32936	8.50332	7.92866
732_at	5.75756	5.69996	5.74996	5.85179	5.89271	5.72158	5.92584	6.07207	5.46489
7332_at	6.98503	6.81886	7.37502	7.68921	6.88479	6.7781	7.33766	7.05284	7.23498
7334_at	8.08784	7.22717	7.74269	7.13324	7.13508	7.67044	7.77893	7.5008	7.89242
7336_at	8.33108	8.17334	8.13149	8.44552	8.88019	8.39467	8.10852	8.27608	8.22473
7337_at	6.40852	6.22476	7.01139	6.2404	6.2826	6.88153	7.35291	6.84716	6.85882
733_at	4.54376	5.07598	4.61121	4.60076	4.47689	4.41657	4.72522	4.40946	4.73404
7341_at	4.2148	3.92599	4.16707	3.88074	3.76937	4.45236	4.46591	3.7147	4.14687
7342_at	8.60168	8.52571	7.72256	7.43018	7.78772	8.14091	8.5182	7.99758	8.19449
7343_at	6.21581	5.75233	6.5033	6.2388	6.36494	6.07374	6.45828	6.0135	6.38442
7345_at	7.35956	7.37541	6.68881	6.65391	6.81131	7.99594	6.57	7.30501	7.38912
7347_at	8.34667	7.33778	8.09957	8.17334	6.48133	7.63512	7.72981	7.7983	7.70484
7348_at	4.98501	5.36093	5.12076	5.03031	5.11022	5.09281	5.17678	5.38686	5.26361
7349_at	5.10336	4.59463	5.41836	5.18867	4.8242	4.89156	5.42406	4.61859	4.61579
734_at	4.82773	4.84604	4.36292	4.37912	4.64829	4.63821	4.48053	4.53557	4.61809
7350_at	4.39032	4.2155	4.51669	4.43884	4.25046	4.40331	4.69134	4.3836	4.26536
7351_at	9.42908	9.58864	7.26811	11.03786	10.25201	9.7703	10.22942	9.2635	9.18506
7352_at	5.03066	5.02519	5.12176	5.22331	5.38969	5.096	5.25221	5.1834	5.2109
7353_at	7.39042	7.70484	8.117	8.52093	7.81648	7.78063	7.64618	7.25231	7.76487
7355_at	6.11459	5.83551	6.15651	6.34644	5.8821	6.13133	6.00084	5.91944	5.99358
7356_at	4.93341	4.96043	5.06852	5.20161	5.10017	5.02068	4.88199	4.91734	5.09308
7357_at	8.49606	7.73998	8.69833	8.93662	7.13076	7.89151	8.20188	10.05177	8.40439
7358_at	7.96248	8.89717	7.32357	8.56908	6.79066	8.46726	10.18236	8.3734	9.86714
735_at	3.62154	3.73168	3.71178	3.67696	3.67942	3.57753	3.58618	3.66543	3.75076
7360_at	9.57064	8.94017	9.22418	9.60108	9.43277	9.96377	9.65604	9.66299	9.60108
7363_at	3.4531	3.66576	3.41798	3.61017	3.61017	3.45112	3.50629	3.51774	3.53647
7366_at	5.391	5.34359	5.4262	5.1834	5.41604	5.32987	6.07841	5.86746	6.57
7367_at	4.34226	4.31667	4.24092	4.41508	4.82918	4.23292	4.30276	4.5156	4.53829
7368_at	4.89093	5.29052	4.53829	4.73891	4.82643	4.81809	4.78214	4.96578	4.8793
7369_at	5.85131	5.8604	5.5928	5.45249	5.68643	5.54029	5.93916	6.35617	5.60142
7371_at	7.30157	6.96296	7.08922	6.5925	8.49432	7.19283	7.79698	7.2174	7.57838
7372_at	7.29886	7.88639	7.38782	6.88656	7.38719	7.57346	7.41809	7.27434	7.48991
7373_at	5.69868	5.36093	5.3343	5.40629	5.48617	6.15171	5.76901	6.01249	5.42771
7374_at	6.81421	7.27434	7.16741	6.25467	7.33289	6.07841	6.79706	6.0492	6.45497
7375_at	8.06249	8.45989	8.15841	7.78879	8.32304	7.66987	7.91918	7.70523	7.93587
7376_at	6.54616	6.12133	6.82742	7.00554	6.41801	6.35801	6.57247	6.43626	6.50398
7378_at	6.36879	6.68327	6.36526	6.59607	6.5405	6.18344	6.07977	6.32236	6.12861
7379_at	4.95571	5.19733	5.15438	5.51446	5.25354	4.96508	5.05223	5.33414	5.04289
7380_at	4.89678	5.14809	4.94373	4.63363	5.16094	4.82312	4.80252	4.72961	4.68238
7381_at	7.7959	8.38508	7.97458	7.22704	8.18629	7.95346	7.84571	8.07783	7.43242
7384_at	9.56872	9.11808	9.36592	9.19046	9.78567	8.94966	9.44072	9.19176	9.55938
7385_at	9.11808	8.16126	8.77116	8.01653	7.55392	8.83616	8.88752	7.81864	8.8697
7389_at	8.31552	8.6598	8.71013	7.97535	7.60538	8.36728	7.91454	7.99114	8.12142
738_at	8.80804	9.27674	9.15781	9.40859	9.38134	8.89254	9.43714	9.08594	8.69876
7390_at	7.1772	6.21092	7.18498	6.7986	6.7995	6.89566	6.81627	6.21511	7.46378
7392_at	8.96102	9.59147	9.21922	9.10261	9.16296	8.93728	8.88166	9.35508	9.27743
7398_at	6.81651	7.07496	7.63486	6.69688	7.47562	7.44499	7.14156	7.27754	7.92243
7399_at	3.75771	4.0035	3.76139	3.70199	3.75606	3.60817	3.68311	3.72398	3.74114
7402_at	5.28333	5.34933	5.45301	5.46499	5.57811	5.36049	5.40516	5.3388	5.96701
7403_at	5.54423	5.19158	5.7852	5.33333	5.05758	5.47073	5.92443	5.41694	5.90156
7404_at	4.34354	4.36741	4.31737	4.41093	4.31788	4.32543	4.36666	4.34944	4.34701
7405_at	7.16703	7.12863	6.99894	7.68381	7.71258	6.92508	7.10474	6.89309	7.18121
7407_at	6.07153	6.31827	6.46932	6.1992	6.34802	6.12999	6.39336	6.21156	6.06142
7408_at	6.39442	6.2388	6.50413	6.68258	6.86942	5.57009	5.83327	5.99397	6.71838
7409_at	5.8821	5.93871	6.28661	6.76961	6.88656	5.9648	5.82997	6.59038	6.43449
740_at	9.45829	10.00093	9.42701	9.87588	9.6721	9.43952	9.30744	9.68916	9.44504
7410_at	6.5922	7.03416	6.51828	6.91517	6.93214	6.47919	6.2576	6.70634	6.65648
7411_at	9.11899	9.06822	8.82802	8.28267	8.92216	8.86371	8.91783	9.41332	9.16541
7412_at	7.79925	7.89486	6.40107	8.3265	9.12324	7.45151	6.46916	7.53961	6.84013
7414_at	6.41221	5.67482	5.983	5.99817	5.88177	6.53593	6.2388	5.94176	6.13347
7415_at	8.36176	9.01213	8.51964	8.79654	8.73818	8.26234	8.62322	8.56786	8.55607
7419_at	10.10092	10.60166	9.53854	9.48874	9.99822	9.85568	9.93208	9.64712	9.55509
741_at	6.3776	6.34663	6.59819	6.94531	6.52802	6.34291	6.75109	6.35748	6.45228
7421_at	6.64983	6.82139	7.4812	7.07122	7.37023	6.78978	6.30783	7.03493	6.72296
7422_at	6.36736	6.71064	7.57584	6.90346	7.75482	6.78813	7.44536	6.93443	7.20852
7423_at	6.38928	5.66406	6.76438	7.08499	6.45468	6.61617	6.27018	6.61327	6.50819
7424_at	6.41573	6.35261	6.09693	6.56624	6.23347	6.50449	6.06898	6.37163	6.31516
7425_at	6.24451	7.03088	6.25538	6.48624	6.54625	6.15651	6.10534	6.43303	6.51634
7429_at	4.31381	4.53379	4.48653	4.64473	4.65368	4.55724	4.63821	4.31788	4.70587
7430_at	7.72313	7.00656	7.8034	8.20843	7.38104	7.14058	7.25968	7.0434	8.58093
7431_at	11.69669	10.1458	10.21433	11.79963	11.69669	12.38928	10.81867	11.79963	12.10167
7432_at	3.50909	3.61827	3.6339	3.5761	3.61622	3.52464	3.58926	3.51576	3.50629
7433_at	7.24124	7.2491	7.21191	7.56683	7.26383	7.311	7.1584	7.24939	7.48542
7434_at	6.21169	6.46758	6.06453	6.2176	6.08724	6.17957	6.14637	6.52762	6.03977
7436_at	5.30841	5.26361	5.18959	5.32281	6.34386	5.62893	5.8131	5.27557	5.46253
7439_at	5.38542	5.78123	6.03352	6.19388	6.47919	5.87303	5.92247	6.10903	5.54066
7441_at	3.64083	3.70807	3.86391	3.99478	3.99811	3.86496	3.98066	3.83918	3.63689
7442_at	5.88603	5.92079	5.35251	5.46861	5.93056	5.76636	5.73468	5.50229	5.33626
7443_at	6.54534	6.52546	5.93256	6.32228	6.17156	6.13764	6.18052	5.53084	6.56923
7444_at	7.71589	7.19916	7.29391	7.59627	7.36639	7.1479	8.36421	7.43289	7.64407
7447_at	5.85803	5.62813	5.40464	5.41954	5.49367	5.77861	5.32106	5.93182	5.43841
7448_at	5.18379	5.08364	4.82699	4.67104	4.97889	4.70432	4.68991	4.9081	4.79302
744_at	4.05692	4.0712	4.01951	3.91879	3.94517	4.09406	3.94731	4.3876	4.02867
7450_at	8.80311	8.23324	8.41192	9.04589	8.8077	10.02431	9.14876	9.68537	8.50332
7453_at	8.32279	8.87309	8.54757	9.46049	10.08518	8.36636	8.39102	8.39467	8.28848
7454_at	7.53653	7.8927	7.64034	8.20556	8.36699	7.76222	7.59478	8.17554	7.71867
7456_at	6.05384	6.25636	5.77818	6.35189	6.64969	6.26919	5.55958	6.18203	6.13638
745_at	4.58784	4.81757	4.6663	4.7138	4.71802	4.61284	4.6766	4.71601	4.59286
7461_at	5.35166	5.62552	5.28084	5.47404	5.54647	5.6443	5.29258	5.41427	5.31746
7462_at	6.77988	6.67189	7.22087	7.2284	6.91116	6.84083	6.31138	7.16646	7.44182
7464_at	7.00336	6.34386	6.32984	7.7279	6.42536	6.7788	7.09462	6.92066	7.59379
7465_at	6.61164	7.1476	6.6519	7.3743	6.36671	6.87546	7.51469	6.9041	7.30068
7466_at	8.12506	8.31489	9.14876	8.40803	8.66381	8.14173	8.13149	8.44397	8.43977
7468_at	5.67482	6.29167	6.10976	6.07908	7.04117	6.01957	6.17302	6.10479	6.42473
7469_at	5.93307	5.8582	5.98747	6.01957	6.19797	5.95907	6.26837	5.79492	5.91414
746_at	10.98142	11.61261	10.50628	10.72724	10.68528	10.77806	11.18059	10.61249	10.58781
7471_at	4.35573	4.48053	4.68991	4.44094	4.56923	4.28707	4.63208	4.39376	4.2068
7472_at	7.10111	7.22104	5.98623	7.0597	6.85001	6.48004	6.27444	7.31716	7.50917
7473_at	4.50581	4.62597	4.9806	4.81387	4.6373	4.50896	4.82247	4.56629	4.77653
7474_at	5.57596	5.43309	4.10513	4.4022	4.55803	5.82648	4.59034	4.7244	5.32237
7475_at	5.51446	5.76636	5.8398	5.54753	6.34469	5.79416	5.71093	5.61026	5.61309
7476_at	5.87033	6.12393	5.87014	6.00754	6.04845	5.98609	5.71817	6.22222	5.94808
7477_at	5.23868	5.1834	5.43646	5.28547	5.09977	5.34716	5.25919	4.67077	5.05081
7479_at	5.02326	4.99833	5.53149	5.40553	5.11096	5.5511	5.1376	5.71241	5.2169
747_at	5.93834	6.09106	6.23419	6.52458	6.34337	6.10191	6.13064	6.57986	6.12393
7480_at	6.99817	7.64691	7.22121	7.06802	7.47728	7.27862	7.24223	7.63963	6.91292
7481_at	6.46748	6.6982	6.20831	6.3979	6.38619	6.27755	6.69326	6.51508	6.33869
7482_at	4.47836	4.52662	4.45394	4.48721	4.60269	4.33739	4.47113	4.50071	4.40982
7485_at	8.48587	6.35361	7.93468	6.51157	7.13564	7.99037	8.30743	6.98973	7.64077
7486_at	5.50761	4.99014	5.25499	5.21054	5.00131	5.29712	5.74197	5.02096	5.10526
7490_at	4.61121	4.61712	4.60012	4.58486	4.93944	5.08526	4.6561	5.00083	4.63009
7494_at	11.87762	10.45014	12.5701	11.74702	11.01296	12.05297	12.65242	11.54701	12.9376
7498_at	6.72453	7.29811	6.78161	7.41388	7.19409	6.81179	6.80318	7.15887	7.1772
7503_at	9.1953	9.38134	9.02067	7.85979	10.21237	9.81149	9.95848	10.00093	9.73514
7504_at	4.03902	4.33916	4.32221	4.67492	4.02307	3.89561	3.91879	4.00188	3.99126
7507_at	7.5034	7.6585	7.62882	6.22722	5.56806	7.09338	7.0473	6.89492	7.13692
7508_at	7.63486	7.9434	7.77946	7.71258	7.93506	8.1076	7.7465	7.98183	7.92528
750_at	5.69076	6.09253	5.48555	5.60012	5.7144	5.59049	5.70686	5.75329	5.67594
7511_at	7.44291	7.59673	7.54082	7.67213	7.22717	7.87437	7.75826	7.84252	7.66337
7512_at	5.20539	5.23197	5.39611	5.41879	5.36016	5.32207	5.34793	5.45039	5.21277
7514_at	9.42223	9.6327	8.96009	9.13641	9.40156	9.10867	9.69797	9.41502	9.28296
7515_at	7.37989	6.93728	7.59783	7.51011	7.45332	7.29842	7.77783	7.57657	6.95326
7516_at	6.89397	7.6429	7.0459	6.94709	8.36102	7.28148	6.84958	6.94839	6.25057
7517_at	5.19999	5.46806	5.18473	5.21673	5.37353	5.06079	5.13857	5.22487	5.18541
7518_at	5.53942	4.30174	4.58379	4.42893	4.42572	4.87588	4.69766	4.67562	5.31273
752014_at	4.84106	4.97343	5.42931	5.14832	5.09702	4.95348	5.1802	5.40273	4.74427
7520_at	9.43714	9.1245	9.25416	9.73352	9.78833	9.91023	10.20433	9.73793	9.85728
7525_at	6.57778	5.65	7.11096	7.35004	7.77843	7.47348	8.16963	7.41894	5.76574
7528_at	9.1155	9.71278	9.31909	9.05711	9.11952	8.83568	8.84933	8.45257	9.63152
7529_at	10.46638	10.32128	9.70592	10.0765	9.64913	9.74103	9.8909	9.80676	10.16126
752_at	6.49262	6.88479	7.16252	7.22704	7.47423	6.42163	6.77358	6.85882	6.60306
7531_at	10.2413	9.65191	9.88313	9.76301	10.44558	10.3256	9.87062	10.11104	10.74217
7533_at	8.24614	6.68812	8.99479	9.8232	8.73263	8.90832	8.8541	8.26872	9.44709
7534_at	10.11104	9.81349	10.0036	10.47948	11.46031	10.34512	10.75561	10.95511	10.89349
7535_at	5.2741	5.52456	4.88278	5.65016	6.15634	5.09864	5.08718	5.4439	4.92376
7536_at	8.68852	8.05971	8.85827	9.14111	8.98911	9.00013	9.1953	9.3089	8.93597
7538_at	8.25687	7.77319	8.84888	8.9855	8.22827	9.58283	8.14121	8.59723	9.12534
7539_at	4.74442	5.02491	4.51387	4.72099	4.6798	4.8242	4.62648	4.71674	4.67562
753_at	6.26788	6.85717	5.76953	6.1256	5.70022	5.88603	5.55332	6.38829	7.87173
7541_at	4.8061	4.71643	5.29848	4.84256	4.90338	4.9845	5.04124	4.84694	5.02068
7542_at	5.51898	5.26824	5.7397	5.61641	5.35266	5.33573	5.35289	5.1316	5.65867
7543_at	4.12426	4.28664	4.41319	3.96262	4.0035	4.1409	4.23651	3.98711	4.16764
7544_at	3.96333	3.95061	3.9172	3.76937	4.03684	3.98161	3.88774	3.88074	3.97499
7545_at	4.79908	5.14293	4.7239	4.77838	4.59286	4.81373	5.13857	4.99102	4.67388
7547_at	4.36491	4.80686	4.4506	4.22819	4.52495	4.36807	4.34489	4.53972	4.75488
754_at	11.53716	11.2693	10.8029	11.02151	10.66622	10.89349	10.8077	11.10616	11.19067
7551_at	5.66647	5.43787	5.23171	5.53474	5.44691	5.64582	5.86183	5.6231	5.49304
7552_at	3.46919	3.45484	3.47514	3.44252	3.54417	3.50441	3.53017	3.47344	3.39604
7553_at	6.18822	6.19656	6.28919	6.04862	5.87033	6.38094	6.48143	6.2968	5.81199
7554_at	6.49343	7.63018	6.61949	6.9532	6.6563	6.52072	6.50209	6.86636	6.55557
7555_at	9.9706	9.1459	10.67806	9.60846	10.33499	10.58781	10.509	9.77463	10.49466
7556_at	5.41074	5.71666	5.84473	5.58494	5.67703	5.20766	5.48349	5.74896	5.48763
7559_at	6.28689	5.29346	6.27054	6.21553	6.17752	6.21903	6.79028	5.80156	5.4752
755_at	6.63023	6.81913	6.6032	6.76779	7.00682	6.66569	6.81234	7.01168	6.41694
7561_at	6.47516	6.62919	6.69578	6.28919	6.68572	6.62197	6.6344	6.46769	6.3407
7564_at	6.53289	6.8016	6.34677	6.10156	5.96413	6.30038	6.35268	6.03649	6.1722
7570_at	7.77231	6.9841	6.93834	7.42136	7.50007	7.99491	7.54789	8.04172	7.93038
7571_at	5.49209	5.5804	4.88684	4.9249	4.78238	5.138	5.13994	5.3834	4.73776
