Features	GSM36777	GSM36778	GSM36779	GSM36780	GSM36781	GSM36782	GSM36783	GSM36784	GSM36785
54344_at	8.25888	8.217	8.80352	6.66568	8.28595	8.07528	8.19848	7.33373	8.519
54345_at	4.01758	3.9781	4.14422	4.56987	4.25425	4.22868	4.35568	4.13762	4.0627
5434_at	7.74218	6.5716	7.91222	7.94867	7.57845	7.52318	7.85868	7.59783	7.9649
5435_at	7.76658	8.1284	8.42382	8.10857	8.05855	7.85158	8.30027	7.86573	7.7909
54360_at	4.61218	5.4474	4.80192	4.71378	5.02765	5.27378	4.66608	5.43092	4.9045
54361_at	6.09188	6.0965	5.30682	5.01108	5.02805	5.03088	4.56378	5.20333	4.7085
54363_at	4.16598	4.7004	4.20802	4.51038	4.59445	4.18328	4.25258	4.47522	4.2369
5436_at	9.93428	9.4735	9.71392	9.76898	9.87565	9.85448	9.85517	10.10642	9.9873
5437_at	8.97718	9.6022	8.89062	9.41947	9.58015	9.11388	9.24407	9.31032	8.6736
54386_at	8.45318	9.5304	9.25882	8.82138	8.69865	8.25578	7.70218	8.66182	8.0378
5438_at	9.20778	8.6185	9.24432	8.47557	8.54585	8.82288	9.07368	8.63672	8.815
5439_at	7.14488	7.1259	6.40902	7.92638	7.99105	7.45488	7.38478	7.74732	6.6589
54407_at	9.99608	8.413	9.30472	9.87928	10.26545	9.85367	10.25338	9.74042	10.0117
5440_at	7.80708	7.4163	7.53222	6.61027	7.42425	7.55078	7.32048	7.06273	7.4228
54413_at	5.13818	5.6943	5.10292	5.83498	5.96705	5.20288	5.17288	5.53552	5.4089
5441_at	6.92038	7.1937	8.06822	6.98868	6.82325	7.37518	7.48018	7.20063	7.3989
54431_at	6.51348	6.1456	8.64082	7.15158	6.47065	6.79528	7.56838	7.11613	7.5225
54432_at	7.91928	8.1643	8.86212	8.37738	8.06905	8.18108	8.73808	8.31872	8.745
54433_at	7.30188	8.1392	7.43882	7.50838	7.96955	7.66968	7.60618	7.74223	7.5751
54434_at	6.98948	7.3928	6.97362	7.19058	7.50815	6.96548	6.64698	7.32113	7.0483
54435_at	4.19268	4.0258	4.16212	3.78317	3.83845	3.73638	3.84458	4.04363	4.401
54436_at	5.76848	5.7805	6.01242	6.12478	6.34675	5.71608	5.56128	5.67312	5.96
54438_at	7.12088	7.3593	6.66112	7.28948	7.45065	7.26068	6.95838	7.41242	7.0701
5443_at	5.21148	5.5231	5.65862	5.99528	5.75515	5.34928	5.49508	5.69273	5.3873
54440_at	7.10598	7.1319	6.74322	8.21918	8.64985	7.07748	6.48428	7.52892	6.9303
54442_at	7.02168	6.4697	6.59112	6.97048	6.78085	6.30308	6.34478	6.36512	6.5625
5444_at	4.49478	5.547	4.71352	4.73677	4.82765	4.76118	4.46618	4.88173	4.7392
54453_at	9.65598	9.6477	8.41902	8.25947	7.14235	8.99857	7.68348	8.76092	9.6472
54454_at	6.21698	6.8682	5.98112	6.01508	6.99035	6.20698	6.43808	6.16162	6.5709
54455_at	6.72108	6.9746	6.77782	6.92228	7.18845	7.11538	6.83978	7.23982	6.5981
54457_at	4.08908	4.2354	4.09672	4.07747	3.90125	4.02578	3.90818	3.99122	3.9781
5445_at	9.10238	7.3341	8.38842	9.29548	7.90385	9.43628	9.39448	9.00102	9.0091
54462_at	6.69598	7.131	7.14622	7.09007	7.09375	6.97058	6.82368	7.09163	7.1435
54463_at	9.42828	8.1252	9.46552	6.30738	6.46645	7.42028	6.77238	7.80933	7.2737
54465_at	5.65108	5.7682	5.26082	5.15298	5.26875	5.54798	5.97118	5.68452	5.4008
54468_at	7.74468	7.6093	8.06982	8.11958	7.34005	8.00498	8.31828	7.78322	7.2189
5446_at	9.01638	5.8228	5.55552	8.63778	5.83365	8.97407	5.57928	6.72872	7.1692
54471_at	6.66118	7.2142	6.96282	6.89698	6.99425	6.77158	7.10158	6.96162	6.7706
54472_at	6.50928	6.2008	7.22572	7.00258	6.76965	6.51068	6.64478	6.55182	6.8659
54474_at	4.26038	5.0233	4.39562	4.63958	4.38165	4.38458	4.16618	4.63962	4.3578
54475_at	5.95618	6.62	6.07802	6.33708	6.05315	6.09138	6.09668	6.39262	6.0494
54476_at	5.83828	6.1625	6.37922	6.43848	6.23585	6.10448	6.05948	6.38743	5.887
54477_at	7.28978	6.8938	5.79072	5.21188	5.75795	6.05198	6.46608	6.05642	7.5461
54478_at	6.05138	6.5925	6.23142	6.78597	7.05715	6.46518	5.85348	6.88182	6.6906
5447_at	6.28728	5.4977	6.18432	7.91857	7.67385	6.17948	6.39728	6.45282	6.4832
54480_at	7.84268	7.9779	8.17732	8.60028	7.78775	8.09868	7.87198	8.07632	7.5829
54482_at	6.87108	6.8941	6.97522	6.38538	7.13985	7.27148	7.74768	6.93353	7.274
54487_at	7.11058	7.4565	6.81652	7.35128	7.47645	6.93388	7.49348	7.20922	7.0493
54491_at	5.25738	5.3236	5.22902	5.22478	5.44455	5.46158	5.11918	5.49483	5.8656
54494_at	5.94608	5.9608	5.67562	5.87738	6.77405	5.78798	5.99898	6.07552	6.5365
54496_at	5.88708	5.8435	6.28162	5.97138	5.74225	5.10718	5.32678	5.55062	5.5249
54498_at	5.83268	6.63	6.18352	6.47608	6.18945	6.20418	5.94748	6.65922	5.7718
54499_at	9.64848	9.2246	9.19472	8.22148	8.79115	9.51987	10.08148	8.94902	9.7769
5449_at	3.49778	3.6183	3.46042	3.51428	3.62875	3.50188	3.39748	3.73623	3.539
54502_at	9.02768	8.7079	8.91652	9.38198	9.44245	9.67108	10.57268	9.43262	9.7686
54503_at	6.59198	5.8681	6.06102	5.96348	6.18285	5.34818	4.98378	5.60412	6.2135
54504_at	6.77648	6.3301	6.43222	6.65608	7.54345	7.79258	5.47418	7.60062	6.7886
54505_at	7.86378	7.1287	7.51532	6.01388	5.82495	7.37758	7.74198	6.56392	7.2665
54508_at	4.35698	4.7552	4.60942	4.45918	4.59005	4.13418	4.16638	4.47433	4.4217
54509_at	6.38588	6.6423	6.52072	6.97738	7.26315	6.34248	6.13708	7.07793	6.2816
5450_at	5.18818	5.7656	5.20472	7.79888	7.91155	5.20138	5.05388	5.95073	4.5928
54512_at	7.77478	7.8995	8.01902	7.80408	7.44925	7.24238	7.79948	7.59822	7.5495
54514_at	3.99258	4.4963	4.34962	4.14488	4.09355	4.10888	3.86638	4.18843	4.1692
54517_at	7.28538	7.8029	6.38472	7.09348	7.56305	7.30618	8.24788	7.34842	6.6971
54518_at	4.17208	4.6821	4.21472	4.93948	4.70105	4.16798	4.12088	4.43452	4.5663
5451_at	6.27838	6.6528	6.10402	6.23558	6.47005	5.96068	6.05978	5.88862	6.1978
54520_at	5.72418	6.3136	5.52642	6.00887	6.16905	5.99168	6.08808	5.97512	5.6226
54521_at	5.84818	6.0303	5.83622	5.72138	5.18405	5.78288	5.50528	5.80813	5.9738
54529_at	8.12548	8.279	7.80422	7.35848	7.00935	8.38818	7.65118	7.64512	7.2008
5452_at	5.38798	5.8473	5.71752	6.12498	6.02215	5.51208	5.51768	6.20122	5.408
54531_at	6.71848	7.3926	6.75962	7.00598	6.97625	6.94038	6.67468	7.16622	6.4371
54535_at	5.27388	5.8903	5.44072	5.37508	5.86255	5.43238	5.34938	5.49932	5.314
54538_at	5.58598	6.1347	5.97712	6.02508	6.22065	5.83598	5.89738	6.29443	5.7831
54539_at	9.23088	8.9578	9.34272	9.45318	9.23235	8.70068	9.14337	8.68143	8.5199
5453_at	4.51558	4.8251	4.61002	4.48568	5.14655	4.57168	4.66628	4.76832	4.3667
54540_at	7.84838	7.9905	6.59452	7.59368	7.79515	7.56138	7.60288	7.85202	7.2753
54541_at	7.54418	7.448	7.47312	8.84828	9.58435	8.15518	7.53658	7.64543	8.9623
54542_at	6.26428	6.1353	6.88642	6.58798	6.42285	6.10288	6.27308	6.27092	6.6374
54543_at	10.88988	10.8096	10.93202	11.07148	10.90225	11.25147	11.69338	11.43272	9.9699
54544_at	3.86308	4.1891	4.01442	4.05957	4.10805	3.89338	3.92478	4.06972	3.9338
54545_at	5.51168	5.6619	5.47262	5.67277	5.94305	5.38728	5.41878	5.88433	5.3921
54546_at	5.49158	6.1396	5.73402	5.81578	5.88605	5.67048	5.50328	6.08483	5.6417
54549_at	6.01098	6.643	6.37592	6.61778	6.67345	6.15618	6.17488	6.65352	6.0857
5454_at	4.72308	5.0177	4.86742	4.96498	4.73135	4.97908	5.05548	5.07343	4.8161
54550_at	7.16278	7.739	7.32932	7.23218	7.33255	7.24418	7.37518	7.85032	7.2391
54551_at	4.73458	5.004	4.82612	4.74088	4.74625	4.90438	4.46588	5.16092	4.933
54552_at	4.97048	5.267	5.14182	5.13968	5.49095	5.04028	4.92128	5.29673	5.1081
54554_at	6.31938	6.8204	6.67812	6.05668	6.47695	6.32548	6.48768	6.10372	6.2257
54555_at	6.39958	6.4687	6.38682	6.52527	6.37125	6.24728	6.31028	6.35132	6.32
54556_at	6.79878	6.685	6.27452	7.22608	6.55085	6.57208	6.36498	6.44822	6.677
54558_at	4.34348	4.7374	4.33162	4.48958	4.27545	4.57578	4.68538	4.61122	4.8455
5455_at	4.84368	5.1281	4.86132	5.32838	5.03625	4.68568	4.74258	4.82242	4.8684
54566_at	7.95978	7.9987	7.89572	8.28578	7.92385	7.90918	8.11828	7.76912	8.0608
5456_at	4.18978	4.4449	4.29622	4.57538	4.53965	4.39438	4.24048	4.32913	4.3862
54576_at	4.13608	5.2219	4.18852	4.34847	4.47345	4.27198	4.01248	4.33002	4.5053
5457_at	3.89778	4.7126	4.02782	4.05858	4.01125	3.94738	3.83998	4.25832	4.2224
54581_at	5.03458	5.7535	5.31472	5.43548	5.60615	5.31508	5.05638	5.62783	5.2392
54583_at	5.43888	6.4322	5.86842	5.85348	6.50645	5.86618	5.57758	5.82882	5.9258
54584_at	6.30338	6.9566	6.45002	6.89898	6.38465	6.17898	6.35268	6.71962	6.5444
54585_at	7.67478	6.932	7.39482	5.72917	5.22175	7.37588	7.61478	7.00832	6.7406
54587_at	9.73758	8.6907	7.59542	9.19898	9.15305	9.85708	8.27137	9.80172	9.7845
5458_at	4.05198	5.6247	4.21992	4.64528	4.05305	4.41248	4.04228	4.75483	4.4501
54596_at	4.44288	4.9188	4.50062	4.57098	4.81025	4.79438	4.34558	5.05402	4.5026
5459_at	3.90928	4.4236	4.27572	4.21548	4.20975	3.90208	4.01358	4.23022	3.9868
545_at	6.42278	6.3136	6.09382	5.24428	6.30045	5.88288	6.42168	5.27482	5.6809
54606_at	7.71068	7.3872	8.00652	7.61798	7.94765	7.53588	8.22078	7.97672	7.6322
54619_at	4.44408	4.8604	4.95032	5.21507	5.07535	4.63118	4.69718	4.63272	4.6173
54621_at	5.71268	6.547	5.41112	5.48458	5.23525	5.16778	5.34568	5.80323	5.2664
54622_at	4.04908	4.1553	4.08122	3.94998	3.95365	4.01418	3.83128	4.06463	4.1157
54623_at	6.98658	7.3581	7.50032	6.79958	6.38675	6.56028	6.83778	6.84032	6.6035
54626_at	3.84218	4.0974	4.26402	4.05038	3.87055	3.85128	3.82198	3.95723	3.8268
54629_at	4.98558	5.1124	5.35872	5.26328	5.17505	5.23518	5.37648	5.44602	5.7777
5463_at	4.67048	4.9413	4.79792	4.82498	5.01315	4.78678	4.72758	5.23092	4.8696
5464_at	10.58438	10.5144	10.57582	10.73618	10.20435	10.30228	10.55698	10.37782	10.0839
5465_at	4.12578	4.4147	4.41152	4.34528	4.52995	4.25688	4.29898	4.55332	4.2973
54661_at	3.67218	3.7486	3.64592	3.82377	3.78205	3.72758	3.73928	3.82642	3.5826
54662_at	6.98938	7.5637	6.72322	7.36918	7.19935	7.03408	7.31528	7.23062	7.0156
54663_at	6.82098	7.3682	6.72172	6.67378	6.72065	6.69448	6.80018	7.00492	6.7408
54664_at	6.90428	6.6023	7.08962	6.06208	6.19515	6.49468	6.87248	6.23922	5.6058
54665_at	6.20248	5.9527	6.46202	5.43678	6.18725	6.34728	6.80758	6.04452	6.4007
54674_at	5.16968	5.477	5.02392	5.18368	5.22005	5.74328	5.01658	5.44962	5.0904
54676_at	7.26498	7.2	7.52422	7.79808	8.10555	7.12518	7.66078	7.62132	7.2047
54677_at	7.65718	7.4507	6.56092	7.37138	7.01155	7.19548	7.27478	7.23292	7.3074
5467_at	5.54728	5.916	5.55592	5.83708	6.41835	5.68158	5.61308	5.98043	5.6955
54680_at	6.42808	6.5508	6.62272	6.37247	5.54155	6.78188	7.20188	6.80473	6.748
54681_at	8.55788	8.3755	10.31342	8.28967	8.43625	8.30378	9.04828	9.05702	8.8171
54682_at	5.71988	5.9463	6.93882	5.81778	4.44865	5.38748	6.05018	5.22813	6.4732
5468_at	5.49978	5.2262	4.90602	5.52428	5.57575	5.97888	6.84338	5.62032	5.9977
5469_at	6.23248	6.8222	6.28742	6.46438	9.06275	5.87048	5.75878	5.98732	6.3265
546_at	6.61198	6.7124	6.81382	6.51478	6.71715	6.53678	6.62558	6.54312	6.889
54700_at	6.75338	6.3785	6.24182	5.06208	6.26175	6.07138	6.03008	5.97433	6.6768
54704_at	5.77618	6.1201	5.26242	6.83458	6.15805	5.53588	5.35318	5.76632	6.1436
54707_at	6.07428	6.4984	6.45132	6.57668	6.31905	6.38048	6.45068	6.11522	6.5924
54708_at	7.23808	7.507	7.57742	7.15818	7.01995	8.16978	8.35848	7.74143	8.1314
5470_at	3.33278	3.6992	3.57242	3.50208	3.60025	3.38418	3.32598	3.65183	3.5666
54714_at	4.25178	4.7153	4.34432	4.38538	4.83195	4.44948	4.22598	4.75472	4.4714
54715_at	5.12568	5.742	5.27362	5.50868	5.28775	5.30748	5.16978	5.68102	5.4412
54716_at	4.45768	5.185	4.42632	4.50688	4.60705	4.67628	4.40248	4.84093	4.8595
5471_at	6.01578	6.5202	5.99122	6.05828	6.70665	5.90698	6.15038	6.26513	6.1489
54726_at	3.95448	4.6036	4.24142	4.17188	4.23725	4.04888	4.15578	4.51093	4.0748
54732_at	10.21518	9.9918	9.44022	9.61868	9.51215	9.43297	9.44958	9.59522	9.2228
54733_at	6.89678	6.9927	6.25652	7.51188	7.29335	6.99588	7.17088	7.69482	6.5548
54737_at	7.59348	6.0048	7.73532	7.59718	7.18635	7.26688	7.79318	7.13842	7.6152
54738_at	4.96808	5.7557	5.35642	5.23558	5.36955	5.31638	5.13698	5.77343	5.3639
54739_at	7.87998	7.0905	7.85392	7.57168	7.45825	6.51738	6.37338	6.85472	7.4775
5473_at	4.05098	4.9925	4.31102	4.20667	4.52735	4.14518	4.06778	4.37972	4.233
54741_at	9.35648	8.6132	8.91412	9.18568	8.29625	9.40208	8.59307	9.16693	9.667
54752_at	5.03098	5.3875	5.06232	5.52078	5.47205	5.17838	5.21748	5.84542	5.0767
54758_at	7.32828	8.42	7.31542	7.38387	6.93565	6.82898	6.86258	7.45532	6.5439
5475_at	5.39148	5.3637	5.04642	5.16328	5.02625	4.82648	4.84018	5.10233	5.5163
54762_at	4.13308	4.6681	5.52332	4.12078	4.17605	4.32958	4.85788	4.55182	4.3618
54765_at	8.24378	7.7169	8.90992	8.45858	7.59625	8.76697	8.64298	8.62883	8.3344
54766_at	4.06868	4.7922	4.23942	4.60488	4.43395	4.31518	4.17928	4.45842	4.3644
54768_at	4.70478	5.4222	4.93212	5.14678	5.19715	5.00278	4.93118	5.25323	5.0131
54769_at	3.40688	3.6804	3.38432	3.51147	3.73885	3.41638	3.35558	3.64533	3.5046
5476_at	9.45978	9.2753	9.70342	9.18777	9.65535	9.03507	8.00528	9.04712	9.031
54777_at	4.20968	4.603	4.11442	4.21538	4.28445	4.06378	4.13178	4.31292	4.0964
54778_at	6.89108	7.6445	7.13482	6.31908	5.93955	7.36698	7.58388	6.89353	7.1592
54780_at	7.45978	7.4633	7.25202	7.11977	6.91135	8.06658	7.89858	7.95983	7.253
54784_at	5.57278	5.9695	6.08622	6.21288	6.56285	5.98978	6.42368	6.14762	5.8302
54785_at	7.08008	7.0761	7.03092	7.36158	7.31985	6.81808	6.73208	7.10532	7.1597
54788_at	7.28498	7.5819	7.45082	7.47648	7.58775	7.40018	7.48398	7.50182	7.5721
54795_at	6.32538	5.2352	6.07502	7.10828	5.75575	6.32058	6.66878	6.58943	6.5895
54796_at	6.64518	6.9987	6.18592	5.96448	6.33555	6.79338	5.90938	6.80433	6.4724
54797_at	5.02318	5.1582	5.37912	5.12308	5.34295	5.02388	4.95768	5.17553	5.4974
54798_at	5.63348	6.3258	5.73472	5.94637	5.96115	5.71268	5.44358	5.98442	5.8291
5479_at	9.25048	8.6911	9.71252	9.51408	9.12835	8.51038	9.31228	8.75763	9.7205
547_at	4.47528	4.7107	4.64042	4.88478	4.85785	4.56858	4.47828	4.67902	4.5416
54800_at	5.52238	5.6928	5.41382	6.19107	5.63265	5.29558	5.29608	5.34272	5.8744
54801_at	3.23628	3.3613	3.37652	3.30748	3.65665	3.25748	3.25038	3.26403	3.4118
54802_at	6.89128	7.5122	7.24992	6.66328	6.86925	7.15878	7.21418	7.17513	7.0413
54805_at	6.06278	6.6336	6.58812	6.38268	6.20845	6.26098	6.10298	6.51442	6.4203
54806_at	5.51678	5.8157	5.91202	5.62318	5.66125	5.63568	5.88008	5.93822	5.7029
54807_at	6.67338	7.1154	6.58112	6.76298	6.64645	6.45828	6.87948	6.67872	6.8754
54809_at	5.14328	5.354	4.86872	4.80888	5.18655	4.83798	4.94678	4.87162	4.703
5480_at	9.13018	8.2116	6.86482	7.93488	6.71245	9.20388	8.58968	8.75932	8.6513
54810_at	3.96648	3.8616	3.66762	3.75638	3.81155	3.97598	3.79588	3.89263	3.7759
54811_at	6.89328	6.8168	6.60472	6.57328	6.71125	6.31088	6.80048	6.78232	6.5817
54812_at	9.26268	9.1138	9.92682	9.87527	9.57645	9.48558	10.01098	9.62712	9.4888
54814_at	4.36358	4.9964	4.67982	4.89738	4.72875	4.56888	4.37158	4.82132	4.5711
54815_at	7.15498	7.6707	7.49062	7.54538	7.58875	7.17918	7.25608	7.20822	7.1289
54816_at	4.77128	4.7891	5.41112	4.27448	4.58125	5.20518	5.29948	4.80292	5.0081
54819_at	6.07388	5.5903	5.01572	4.50728	4.38505	5.47128	4.83838	4.88412	5.3227
5481_at	7.10468	6.9417	7.66162	7.30997	7.20055	7.69278	7.60958	7.72212	7.7013
54820_at	7.67788	8.0285	7.82552	7.89178	7.91485	7.60078	7.08298	7.60423	7.5615
54821_at	4.52428	5.4992	4.38182	4.71368	4.85675	4.33988	4.39058	4.59093	4.6985
54825_at	6.86428	7.4973	6.95292	6.95728	7.14155	6.90288	6.70388	7.00443	6.9965
54826_at	6.44208	6.1549	6.46942	5.25878	5.57575	6.01238	5.96418	6.23383	6.6781
54827_at	4.66648	5.3674	4.64872	4.85208	5.13305	4.76888	4.73818	5.07312	4.7714
54828_at	6.57678	6.9523	6.68662	6.61238	6.57445	6.41098	6.60748	6.85952	6.741
54829_at	11.43668	8.5077	5.69612	8.22998	4.72545	11.45718	8.72308	10.30422	11.2748
54830_at	4.37368	4.1918	6.34112	3.96648	3.90665	3.93128	4.69648	4.42232	3.9713
54831_at	4.97638	6.1135	5.37632	5.47328	5.72275	5.29088	5.54518	6.04863	5.5195
54832_at	7.82448	9.3944	7.99402	7.96298	7.83715	7.90618	8.53938	7.73672	8.1391
54834_at	5.29498	6.3433	5.93352	5.93868	6.20745	5.86908	5.83138	6.30663	5.7255
54836_at	7.69128	8.5422	8.14622	7.04098	6.85225	8.44657	8.73508	7.79642	7.9629
54838_at	8.81658	8.1766	8.42072	8.31277	7.55595	9.18068	8.78357	8.87162	9.213
54839_at	5.27708	6.9415	5.22982	5.10308	5.06005	5.28338	5.19818	5.61413	5.8028
54840_at	7.70568	8.5012	7.80412	6.40938	7.29025	7.23948	7.75508	7.16012	7.8074
54842_at	3.90038	3.8534	5.09182	3.83108	3.65395	3.85998	5.12788	3.99222	4.463
54843_at	4.80138	4.7363	4.80512	4.79068	4.51025	4.57628	4.37608	5.01112	5.3656
54845_at	7.29118	7.3259	7.45642	8.04498	9.14785	7.65848	7.92498	7.21072	7.8622
54847_at	6.77168	7.2406	6.21082	6.77658	6.64935	6.66198	6.77198	6.41413	5.5442
54848_at	6.18158	6.6895	6.31872	6.56658	6.49205	6.25358	6.17218	6.47322	6.4185
54849_at	7.29888	7.9539	7.56162	7.31808	7.92595	7.32848	6.92168	7.48343	6.7255
54850_at	7.50858	7.3655	7.18302	7.90358	7.36175	7.77568	7.72678	7.45322	7.4341
54851_at	8.18568	7.6034	7.94802	7.76388	8.01665	7.92738	8.06298	8.34612	8.1531
54852_at	3.93608	4.1531	4.18022	4.13138	4.10565	4.14848	3.98728	4.42093	4.2356
54854_at	5.18708	4.9381	6.87362	5.57528	4.68255	5.16298	5.43688	5.32332	6.0144
54855_at	5.74958	6.6193	6.23632	6.59108	6.24855	6.07858	5.60888	5.86312	6.0802
54857_at	6.54688	7.2656	6.55622	6.69318	7.10145	6.61758	6.33538	6.81582	6.436
54858_at	6.84208	7.308	7.67752	6.46838	7.02405	6.98428	7.37138	7.38082	7.4941
54860_at	4.17198	4.4157	4.12622	4.08478	4.21445	4.24418	4.02248	4.47382	4.2358
54861_at	7.64748	7.1196	7.54892	7.15648	7.17595	7.75448	8.01488	6.93372	7.8194
54862_at	5.34308	5.5324	5.83882	5.75808	6.00255	5.16648	5.51928	5.40772	5.4632
54863_at	6.04048	6.108	6.38252	6.27238	6.89105	6.19408	5.95948	6.24442	6.0561
54866_at	6.81998	7.7374	6.87452	7.08828	6.97385	6.90058	6.81978	6.94552	6.9302
54867_at	8.06498	8.0573	8.38522	8.90938	8.12165	8.52018	8.25508	8.27363	8.4893
54868_at	5.83128	6.1903	5.86262	6.55148	6.18355	5.84688	5.67208	6.10252	5.7522
54869_at	6.95458	6.9618	7.46952	7.56658	7.06345	7.26028	7.54448	7.05933	7.239
54870_at	7.47428	7.4019	8.04612	7.24998	7.69485	7.58008	7.89548	7.50112	7.7326
54872_at	7.94348	8.2734	8.08732	7.48628	7.65985	8.22748	8.65857	8.10182	8.3812
54873_at	6.16228	6.274	6.86252	6.45937	6.30135	7.31078	6.55158	6.53802	6.3028
54874_at	7.72228	7.9147	7.70282	7.81218	8.03785	8.26328	8.70998	7.96232	7.7479
54875_at	4.69508	5.4193	4.81102	5.01708	5.03355	5.13508	4.60188	5.38982	4.8603
54876_at	5.64768	5.1195	5.98852	6.12088	6.06775	6.15358	5.63758	6.25222	6.3206
54877_at	5.84768	6.9405	6.07602	5.24978	6.36185	5.94978	7.37118	6.09363	5.802
54878_at	8.16178	7.8808	8.68922	8.00138	8.10475	8.62197	8.95127	8.42902	8.5396
54879_at	5.44298	6.2035	5.85502	5.38688	5.61535	5.75408	5.58808	6.04512	5.8368
54880_at	4.85478	4.5454	5.99662	4.98238	4.82365	5.46168	5.16688	4.92772	5.2689
54881_at	7.05908	7.5089	7.06282	7.39868	6.82895	6.91928	6.51688	6.89883	6.7696
54882_at	7.59028	7.6276	7.51782	6.83078	6.85275	7.60488	7.41948	7.00063	6.9655
54883_at	6.70768	6.8343	6.84072	6.81918	8.74325	6.63058	6.87018	7.32732	6.9445
54884_at	7.93878	8.4156	8.09422	7.61068	6.99575	7.86308	8.04668	8.25262	7.4532
54885_at	5.94638	5.931	6.54312	5.81518	5.65055	5.85938	5.49698	6.06632	6.3502
54886_at	4.20278	5.2843	4.21212	4.47458	4.61265	4.23328	4.36558	4.55402	4.5277
54891_at	6.97758	7.4557	7.23522	7.53108	7.50045	7.34358	7.28648	7.57753	7.1339
54892_at	6.45018	7.1832	6.21352	6.81708	7.97875	6.78738	6.74648	6.79743	6.5582
54894_at	6.59818	7.4849	6.82492	6.42318	7.71915	6.64688	7.15488	8.14502	7.1864
54897_at	7.22848	7.8802	7.87822	7.37008	7.64125	7.49208	7.56158	7.64662	7.4478
54898_at	5.22668	6.331	4.79182	5.02388	5.10295	5.35778	6.48758	5.51203	6.3742
54900_at	4.92768	5.4535	4.93162	5.56358	6.17185	5.16268	4.78658	5.23303	4.7689
54901_at	4.31188	4.6685	4.45962	4.56168	4.71975	4.39968	4.58738	4.62443	4.6014
54902_at	8.61318	8.0425	9.02152	7.50388	7.57605	8.66398	8.36488	8.29012	8.5472
54903_at	7.55828	8.3916	7.30792	7.34157	7.85985	7.10378	7.16588	7.64583	7.2595
54904_at	5.49818	6.415	5.51642	5.47718	5.83305	5.37818	5.40418	5.92182	5.6015
54905_at	4.06138	4.8163	4.29152	4.31808	4.52245	4.37088	4.11568	4.66722	4.3242
54906_at	7.88318	7.144	7.26072	6.86088	7.45355	7.33218	7.63928	7.11042	9.4437
54908_at	5.45298	5.443	5.12402	5.46778	6.30015	5.37878	5.16718	5.09382	5.6371
54910_at	8.10698	10.1871	7.93382	8.60588	8.44895	8.37568	8.47218	8.42833	8.4062
54913_at	5.46258	5.9947	6.09042	5.86208	5.84735	5.64998	5.80268	5.74542	5.9704
54914_at	6.77448	6.9925	7.29242	5.96277	6.34305	6.94668	7.18428	6.79582	6.2726
54915_at	9.53798	9.4416	9.15582	8.84208	9.54195	9.13798	8.90318	9.27732	8.8199
54916_at	6.41768	6.2335	6.23382	6.19018	6.44095	5.58938	5.72548	5.96823	6.7507
54918_at	10.02688	9.6009	9.18612	9.25898	9.52805	9.83618	9.37057	9.97522	10.241
54919_at	8.05688	7.9714	7.84312	8.33097	7.94745	8.10168	8.34878	8.38102	7.4441
54920_at	6.55958	7.1206	6.63412	7.09818	6.80485	6.61938	6.52368	6.90812	6.58
54922_at	6.15958	7.2663	6.19422	6.81947	6.03895	6.79218	6.26658	6.33162	6.1776
54923_at	5.91068	6.0285	6.14862	6.40048	6.63475	5.96258	6.28458	6.43543	5.9574
54925_at	6.41948	6.6776	6.51902	6.48188	6.44055	6.46528	6.48458	6.43853	6.301
54927_at	6.72978	6.9882	6.19302	6.64238	6.44215	6.47138	6.01418	6.61102	5.9947
54928_at	6.65888	6.616	6.80772	7.32027	7.30505	7.35668	7.01508	7.00562	7.1077
54929_at	8.67828	8.7706	8.56912	8.54897	8.49075	8.44238	8.37488	8.63702	8.4409
54930_at	7.74418	7.7783	7.97012	8.26707	7.88505	8.42097	8.74468	8.30672	8.2076
54934_at	7.48988	7.7941	7.08722	7.39877	8.00115	7.44248	7.59588	7.51902	7.3837
54938_at	6.16108	6.7972	6.48712	6.46208	6.54755	5.80608	6.33958	6.01543	6.3314
54939_at	8.28418	7.824	8.37772	7.95178	8.24215	8.21848	8.30177	8.08032	8.434
5493_at	7.86508	7.5487	6.46982	7.88708	6.69455	7.79358	6.96898	7.36782	7.1546
54941_at	4.58768	4.5585	5.15642	4.44438	4.58465	5.10118	4.45558	4.65062	4.9841
54942_at	7.56258	7.2769	7.71322	7.42458	7.22785	7.58098	7.68038	7.26742	7.456
54943_at	3.81698	3.9696	3.93752	3.86968	3.80465	3.73688	3.74608	3.91542	3.7882
54946_at	6.86518	7.4156	7.12152	6.91897	7.56335	6.70358	6.83978	7.16762	7.2115
54948_at	8.09788	7.5709	8.38212	8.00958	8.16675	8.57937	8.40097	8.05522	7.9395
5494_at	6.62298	6.8343	7.27162	6.35888	6.87865	6.69498	6.86598	6.74202	6.8924
54951_at	7.87278	7.7068	7.84442	7.22288	7.42945	7.85508	8.00457	7.91572	8.3902
54952_at	6.01788	6.8508	6.60352	6.51868	7.01175	6.69628	6.95158	6.71692	6.3901
54953_at	7.47448	7.4002	7.66812	6.50768	7.21325	7.24878	7.76268	6.54713	7.8959
54954_at	4.60918	5.5541	4.90522	4.87268	5.01515	4.87698	4.72478	4.86652	4.9979
54955_at	3.93538	4.477	4.33132	4.12658	4.20675	4.43028	4.44428	4.19142	4.143
54956_at	7.28338	8.7578	7.73862	7.43037	7.57665	7.78768	7.52478	8.09603	7.7252
